LON     LAT
89.8932707430 15.5293125693
89.8457374811 15.5440129858
89.7964166768 15.5585300740
89.7597188811 15.5233844218
89.7222089744 15.4904259770
89.6722277038 15.5004875967
89.6205033985 15.5098447568
89.5662705442 15.5182109787
89.5293662744 15.4818267111
89.5100235830 15.5249410640
89.4529905966 15.5306291172
89.3957318920 15.5363399276
89.3383352741 15.5423124786
89.2806831419 15.5483552616
89.2229104021 15.5544734780
89.2024834219 15.5996039957
89.1460281761 15.6074865892
89.0904464023 15.6164360335
89.0352228453 15.6259369020
88.9797971480 15.6354105760
88.9239846304 15.6446643905
88.8680011727 15.6539522037
88.8122085541 15.6637559968
88.7568830335 15.6745629531
88.7021471948 15.6867097648
88.6479759205 15.7002663724
88.5941472496 15.7154944257
88.5407273758 15.7340838550
88.4889845754 15.7485432652
88.4354811937 15.7592416610
88.3817484958 15.7818341105
88.3248155968 15.7792933827
88.2914963848 15.8201111866
88.2380365874 15.8114923266
88.2051648014 15.8551506947
88.1520602784 15.8483197279
88.0984941299 15.8414718601
88.0660722857 15.8841647279
88.0117152027 15.8755121014
87.9808356070 15.9153101115
87.9260399173 15.9148732634
87.8744235757 15.9178538172
87.8203100224 15.9151953466
87.7659668557 15.9128281095
87.7115703937 15.9107479101
87.6572022840 15.9090660033
87.6029896820 15.9081265509
87.5489222229 15.9080107725
87.4948242154 15.9084525665
87.4404768921 15.9090927149
87.3857084833 15.9096596551
87.3304015511 15.9099807650
87.2744833472 15.9099630187
87.2179135163 15.9095750094
87.1606295011 15.9087602564
87.1024793468 15.9073320795
87.0432495014 15.9050224620
86.9828298369 15.9017357427
86.9213972358 15.8978046659
86.8594411526 15.8939871183
86.7975871824 15.8911746285
86.7363485399 15.8900355233
86.6759800980 15.8908389605
86.6165325103 15.8935604136
86.5580582460 15.8981683479
86.5007606621 15.9048118634
86.4448933132 15.9136909755
86.3904845472 15.9247361198
86.3371695502 15.9374367297
86.2843192540 15.9509832495
86.2462895322 15.9093251878
86.1929351401 15.9235208772
86.1393671276 15.9377884906
86.0860003088 15.9525493650
86.0332841784 15.9682338030
85.9811535939 15.9847502279
85.9289744080 16.0014689640
85.8761345835 16.0178106742
85.8226362363 16.0337781274
85.7810876830 15.9965296830
85.7271743164 16.0131792104
85.6736675228 16.0303877242
85.6205044502 16.0481307365
85.5672213803 16.0660388442
85.5134155237 16.0836924567
85.4707437651 16.0493063348
85.4281348332 16.0148048867
85.3739822219 16.0313863343
85.3326587422 15.9948533933
85.2788867239 16.0101433077
85.2247060936 16.0247224879
85.1702565843 16.0382403003
85.1156041367 16.0502889668
85.0779472516 16.0097598474
85.0229380163 16.0199545729
84.9669788417 16.0287221044
84.9296761261 15.9885282248
84.8918778471 15.9487087479
84.8345494473 15.9575031457
84.7956994248 15.9188794062
84.7559526957 15.8809264121
84.6969154072 15.8908331614
84.6373593492 15.9008012760
84.5774772012 15.9110619832
84.5174861431 15.9218293429
84.4580032623 15.9336048946
84.4000210312 15.9471072392
84.3443861532 15.9628985941
84.3010080381 15.9318853680
84.2477536384 15.9506350080
84.1966731534 15.9710469935
84.1522248131 15.9420463319
84.1073252976 15.9132179203
84.0578072175 15.9362597706
84.0087244519 15.9598834349
83.9639935290 15.9331456623
83.9204098554 15.9052872859
83.8833931646 15.8802426678
83.8367906868 15.8809522194
83.7860742271 15.8773542586
83.7356576191 15.8735808721
83.6848812372 15.8680518486
83.6336825731 15.8611936393
83.5814788756 15.8520383931
83.5615365216 15.8064309210
83.5065321045 15.7862103658
83.4731634646 15.7388094142
83.4220731224 15.7400559457
83.3710930029 15.7417946400
83.3418150671 15.6994339031
83.3115303587 15.6578640089
83.2801007444 15.6170812827
83.2283199061 15.6233787750
83.1949361733 15.5851065865
83.1600884226 15.5479693547
83.1238368072 15.5119114922
83.0863569532 15.4768794032
83.0477816639 15.4428554883
83.0081040728 15.4097872350
82.9672823888 15.3774639388
82.9253631024 15.3453905959
82.8826875819 15.3128969299
82.8383617050 15.2836540621
82.7926223808 15.2567742342
82.7507923932 15.2293156752
82.7066500834 15.2052926969
82.6617740353 15.1857065511
82.6166280799 15.1641313501
82.5706860202 15.1423676140
82.5237907754 15.1216650241
82.4762560562 15.1023406276
82.4283147695 15.0837897317
82.3799895058 15.0655287284
82.3315960162 15.0492350817
82.2830250336 15.0362002230
82.2341666141 15.0243009871
82.1865574921 15.0121370034
82.1408728695 14.9929599201
82.1024386716 14.9641811979
82.0654517346 14.9289965773
82.0295964762 14.8923910379
81.9838982329 14.9068337225
81.9488097530 14.8704306227
81.9134715629 14.8347328164
81.8770943728 14.8000149052
81.8392564777 14.7668810902
81.8001761664 14.7356551388
81.7554207786 14.7556892040
81.7161566687 14.7268742594
81.6761448185 14.6992546083
81.6354008331 14.6739152775
81.5950972481 14.6508936253
81.5587427458 14.6283818519
81.5401514331 14.5835249920
81.4963316472 14.5517674753
81.4539301278 14.5226271107
81.4125863655 14.4937297664
81.3717395320 14.4636184495
81.3309319885 14.4321319614
81.2900167461 14.3997590337
81.2490326575 14.3674425828
81.2080874577 14.3361673980
81.1672972527 14.3064181731
81.1267636512 14.2780935480
81.0865417988 14.2509283706
81.0465939956 14.2248324028
81.0068553814 14.1996594832
80.9675996498 14.1745580726
80.9302690169 14.1472269962
80.8952818046 14.1152865247
80.8655200688 14.0766474083
80.8236940397 14.0758948130
80.7952002249 14.0368827066
80.7651980610 14.0020971377
80.7336331092 13.9694380670
80.7017314767 13.9375999603
80.6698840325 13.9061098184
80.6787012798 13.8631345981
80.6463522433 13.8323379964
80.6140481776 13.8023353631
80.5817279433 13.7733427661
80.5494210744 13.7453038823
80.5172496927 13.7178647321
80.4853816997 13.6909061855
80.4525488570 13.6689733280
80.4195608850 13.6441276506
80.3931297944 13.6148153233
80.3676312448 13.5851855094
80.3412511796 13.5575485080
80.3137315207 13.5336168564
80.2861039082 13.5119490138
80.2989739220 13.4768769611
98.6210060828 11.9956699068
98.6223595094 12.0261070571
98.6363645690 12.0511248977
98.6244514812 12.0683434606
98.6491982058 12.0773497679
98.6381179162 12.1034810016
98.6328428335 12.1316772101
98.6289337322 12.1583935999
98.6249328570 12.1798711011
98.6198586705 12.1982409243
98.6069992220 12.2091324120
98.5909117910 12.2169550687
98.5699111885 12.2284391572
98.5507909322 12.2388613756
98.5403372365 12.2522163822
98.5363843631 12.2693373903
98.5281920547 12.2855686361
98.5179120043 12.3016881480
98.5025305741 12.3130923454
98.5036076758 12.3308964486
98.4940563309 12.3455719591
98.4838849528 12.3601569306
98.4636167535 12.3680643299
98.4389362025 12.3822614467
98.4110794486 12.3826764165
98.2804108868 12.4893311318
98.3046125340 12.5008988205
98.2546265162 12.5039616396
98.2312609956 12.4877454921
98.2088028757 12.4712643683
98.1881085041 12.4816327456
98.1707504522 12.4933983839
98.1640629487 12.5127921696
98.1574058347 12.5350138526
98.1538512356 12.5581000261
98.1340095288 12.5716390045
98.1361125174 12.5972338934
98.1388648784 12.6216006154
98.1451553040 12.6460981941
98.1546285089 12.6691588710
98.1363623304 12.6882089688
98.1216453347 12.7090018085
98.1089050562 12.7312678552
98.0823149326 12.7328232045
98.0691516685 12.7571091131
98.0552691330 12.7800815680
98.0413186931 12.8034677460
98.0284288083 12.8283471423
98.0171363689 12.8541987124
98.0059378069 12.8804040544
97.9940365655 12.9064912951
97.9808576760 12.9322589716
97.9662712854 12.9578327013
97.9480797614 12.9807830529
97.9269820636 13.0032220894
97.9073408230 13.0274250903
97.8910898386 13.0528231711
97.8598789212 13.0507012544
97.8497526823 13.0750907381
97.8272658373 13.0887166202
97.8022439827 13.1046343143
97.8061016501 13.1358624891
97.7795074002 13.1538092495
97.7530778365 13.1727728650
97.7270811100 13.1928402180
97.7019241794 13.2140995159
97.6778266534 13.2364911118
97.6545175542 13.2597296361
97.6319743863 13.2845727375
97.6011762996 13.2780283159
97.5784945528 13.3052295368
97.5582998956 13.3339338587
97.5399097891 13.3646404764
97.5220271661 13.3950672665
97.5048390252 13.4256898412
97.4881937677 13.4569574078
97.4556766699 13.4551724318
97.4395740321 13.4851891947
97.4059400298 13.4818730078
97.3733990100 13.4831689478
97.3589413397 13.5170481698
97.3440351196 13.5526557389
97.3085341581 13.5530480209
97.2780381933 13.5390767460
97.2476406683 13.5459984325
97.2261262508 13.5208518245
97.2147381976 13.5547437224
97.1803964535 13.5641910162
97.1703300163 13.5990126414
97.1609207238 13.6340715397
97.1256165576 13.6452190913
97.1169113305 13.6809065581
97.0813265862 13.6935692193
97.0452908841 13.7076763553
97.0088476354 13.7229554413
96.9720971951 13.7387067620
96.9635146196 13.7756399059
96.9261032330 13.7910782079
96.8880652509 13.8056155324
96.8493990045 13.8193356161
96.8104405740 13.8323174383
96.7714088023 13.8444866985
96.7323423101 13.8558719874
96.7192944775 13.8918066477
96.7060901533 13.9277247400
96.6668226293 13.9384051865
96.6278683302 13.9482968674
96.5893422369 13.9571334407
96.5513265412 13.9646365258
96.5138181624 13.9707154144
96.4767478700 13.9754845618
96.4400126203 13.9791984550
96.4034781554 13.9822195759
96.3913961579 14.0194240403
96.3550020388 14.0223425545
96.3184573801 14.0255699044
96.2816014073 14.0295744917
96.2443920465 14.0344576529
96.2069816796 14.0397607943
96.1697268917 14.0445994611
96.1331383468 14.0476824167
96.1208271853 14.0865789188
96.0847317238 14.0858916646
96.0684359837 14.1199086169
96.0298954865 14.1102928171
96.0102748611 14.1399239557
95.9722623562 14.1280523932
95.9516953456 14.1570563154
95.9138470604 14.1454185473
95.8758311280 14.1345779645
95.8375790896 14.1246324653
95.7990484259 14.1156131329
95.7774140032 14.1457564271
95.7386288772 14.1380335529
95.6996182587 14.1312586822
95.6604282877 14.1254278530
95.6211041901 14.1205330081
95.5816989193 14.1165410704
95.5421995679 14.1134391042
95.5196760313 14.1459125015
95.4803022845 14.1440117758
95.4406875221 14.1435840929
95.4011246567 14.1446521102
95.3617072623 14.1467998439
95.3222724111 14.1497230745
95.2828107435 14.1535216687
95.2433938393 14.1581953340
95.2042510711 14.1633993069
95.1662992180 14.1679794912
95.1338830170 14.1666956829
95.1029784080 14.1793625574
95.0668353744 14.1865297677
95.0295579887 14.1964471644
94.9931089345 14.2093918806
94.9534946376 14.2226594747
94.9102616817 14.2396185981
94.8827824555 14.2068124463
94.8413307687 14.2136015683
94.8009423033 14.2208736111
94.7614806151 14.2283762341
94.7227618229 14.2360688795
94.6849094017 14.2442601412
94.6482104958 14.2537170943
94.6319947979 14.2253903650
94.6037139010 14.2167222722
94.5670774578 14.2148726075
94.5289276092 14.2208199941
94.4893104974 14.2291067894
94.4665813291 14.2026936781
94.4251105704 14.2108937997
94.3830769280 14.2174011045
94.3399670454 14.2229191093
94.3168162854 14.1936879695
94.2960048530 14.1607085399
94.2571018642 14.1605628486
94.2189328235 14.1587164209
94.1804668937 14.1568473143
94.1612694394 14.1219758225
94.1404137886 14.0889460979
94.1183861284 14.0569547918
94.0778563478 14.0597500426
94.0569343987 14.0264131989
94.0189876980 14.0262269760
93.9820847494 14.0234879434
93.9451969298 14.0189569156
93.9287371505 13.9806865821
93.8924181980 13.9744088460
93.8572540091 13.9657679823
93.8229821852 13.9571084293
93.7880118787 13.9502120403
93.7520392684 13.9449113272
93.7145040674 13.9419087848
93.6970941095 13.9086378701
93.6790955686 13.8768531578
93.6609940273 13.8461953149
93.6244606101 13.8478441754
93.6103184975 13.8193500830
93.5815112105 13.8016302082
93.5450947477 13.7959505614
93.5127918256 13.7892567644
93.4830193770 13.7856746421
93.4564619879 13.7658123979
93.4382243804 13.7353605849
93.4191755559 13.7094693267
93.4022237973 13.6861388903
93.3714281036 13.6750311105
93.3509617802 13.6474541462
93.3319464778 13.6208017353
93.3133430997 13.5947080946
93.2934455280 13.5701584288
93.2727412725 13.5484312144
93.2522577407 13.5289191925
93.2312047563 13.5109919181
93.2103870404 13.4953347033
93.1918156889 13.4809003250
93.1659194723 13.4781084436
93.1439592830 13.4583335482
93.1191699102 13.4653847303
93.1016236740 13.4467436891
93.0759463452 13.4378306951
93.0555492035 13.4094100530
93.0568451380 13.3816198127
93.0595872965 13.3611716114
93.0553571481 13.3477385439
92.8038404728 13.0949237682
92.7812222759 13.1159730297
92.7606164607 13.1391645668
92.7434081109 13.1678583309
92.7216917671 13.1875217554
92.7178772063 13.2140888431
92.6919657243 13.2255386500
92.6930903969 13.2567586830
92.6938225913 13.2857814417
92.6916136300 13.3107537940
92.7006207056 13.3334065323
92.6809355776 13.3538267918
92.6607092543 13.3722794944
92.6402634628 13.3905003577
92.6200882301 13.4100697183
92.6007988069 13.4323873978
92.5829023301 13.4581435635
92.5666555608 13.4870602291
92.5515442112 13.5180506286
92.5364262678 13.5493866272
92.5200138780 13.5790765439
92.5016245943 13.6058784670
92.4814120687 13.6301107784
92.4600383975 13.6530977807
92.4383208728 13.6764344533
92.4169757855 13.7014748394
92.3964810887 13.7289095823
92.3769392859 13.7585230549
92.3580084506 13.7894520964
92.3390696925 13.8208571242
92.3196623628 13.8524870257
92.2997732198 13.8849013708
92.2794926282 13.9197153220
92.2477406559 13.9397379949
92.2353755306 13.9730611581
92.2230410801 14.0110096513
92.2116695972 14.0518112630
92.1754316262 14.0622177799
92.1650924308 14.1058458868
92.1285982394 14.1174861498
92.1184488266 14.1620235749
92.1089604228 14.2067306175
92.1003525110 14.2517747270
92.0926480261 14.2970987905
92.0552389221 14.3115344897
92.0471759920 14.3565638609
92.0076682482 14.3697022090
91.9978228380 14.4130924182
91.9881281856 14.4562458086
91.9473968939 14.4696065267
91.9073751596 14.4836505937
91.8672600214 14.4976167498
91.8255000076 14.5100809689
91.8125546726 14.5521109964
91.7965614658 14.5908040120
91.7774552917 14.6264294984
91.7559106110 14.6600064611
91.7318331808 14.6916224395
91.7070455645 14.7232654712
91.6843822337 14.7562615246
91.6646434095 14.7903074186
91.6449032477 14.8247681524
91.6260609438 14.8612032558
91.5776181543 14.8700262537
91.5639250542 14.9106071894
91.5173769200 14.9222236735
91.4713044651 14.9349443504
91.4257894198 14.9486359011
91.3806032646 14.9627111535
91.3352967440 14.9755308047
91.2891231518 14.9871028620
91.2770508911 15.0317227961
91.2324480992 15.0465700260
91.1900692751 15.0642413091
91.1486935160 15.0831950488
91.1065422225 15.0979261567
91.0944955293 15.1438809617
91.0515828102 15.1589825070
91.0095485489 15.1755105285
90.9673545100 15.1923894212
90.9246905710 15.2092209836
90.8815435991 15.2258620086
90.8382926851 15.2425669720
90.7955786992 15.2598891105
90.7539332900 15.2783296712
90.7134256343 15.2979846288
90.6735221033 15.3183876852
90.6332051785 15.3386030688
90.5913151065 15.3575342813
90.5470209790 15.3743620132
90.5002213493 15.3889305506
90.4516231220 15.4018486583
90.4024320603 15.4142261556
90.3538938128 15.4272497318
90.3069819148 15.4418767365
90.2622675738 15.4586960873
90.2198135505 15.4778171240
90.1790777917 15.4987749128
90.1390225049 15.5206435907
90.0985215098 15.5424497002
90.0568276193 15.5636483684
90.0137067394 15.5842911831
89.9690401489 15.6048227184
89.9219107770 15.6259164207
89.8834615687 15.5824360176
89.8327847932 15.5942320821
89.7825907470 15.6087456335
89.7461104686 15.5729559858
89.7091504542 15.5370706776
89.6572451266 15.5469671395
89.6031516952 15.5549825793
89.5469764906 15.5618168965
89.4898553055 15.5680354619
89.4325383929 15.5741108920
89.3751497929 15.5803014820
89.3175444931 15.5865096184
89.2598342562 15.5927806405
89.2396096588 15.6374638269
89.1832260216 15.6454719191
89.1277212414 15.6545261120
89.0725792570 15.6641184981
89.0172394830 15.6736778597
88.9615200856 15.6830089369
88.9056452966 15.6923435676
88.8499938930 15.7021156702
88.7948727608 15.7127571832
88.7404679548 15.7246072423
88.6869181205 15.7377583894
88.6342635891 15.7517305860
88.5818352471 15.7670743130
88.5291634066 15.7936928673
88.4747593974 15.7997100686
88.4269953328 15.8049685306
88.3960113941 15.8388040656
88.3455680229 15.8276112512
88.3116996539 15.8703898584
88.2583137749 15.8625227502
88.2255593031 15.9060727852
88.1727306476 15.8993624309
88.1196578024 15.8922841449
88.0872070296 15.9344848509
88.0339548550 15.9247467871
88.0016187313 15.9633336235
87.9533538721 15.9527028897
87.9050625750 15.9714068116
87.8467328620 15.9661640709
87.7910249989 15.9627426674
87.7363128176 15.9601688332
87.6820858622 15.9582339935
87.6282245455 15.9571230766
87.5745997677 15.9568510160
87.5209810645 15.9571293301
87.4671286185 15.9575930333
87.4128661059 15.9579729399
87.3580776834 15.9581011783
87.3026915216 15.9578855246
87.2466650234 15.9572895172
87.1899327226 15.9562493494
87.1323429282 15.9545730184
87.0736857401 15.9519902019
87.0138540459 15.9484049894
86.9530229192 15.9441518646
86.8916744648 15.9399927712
86.8304239629 15.9368241211
86.7697749906 15.9353172610
86.7099763201 15.9357415362
86.6510764267 15.9380715739
86.5931266190 15.9422764234
86.5363264044 15.9485074174
86.4809226039 15.9569660522
86.4269390722 15.9675820074
86.3740154685 15.9798436873
86.3215269508 15.9929573006
86.2689362460 16.0062391114
86.2313272326 15.9647021620
86.1781387711 15.9784928525
86.1251376681 15.9927555367
86.0727715861 16.0079402668
86.0209721203 16.0239489425
85.9691173603 16.0401463470
85.9166105209 16.0559563731
85.8634498318 16.0713987507
85.8101508685 16.0869749310
85.7690118674 16.0498842711
85.7157240547 16.0665654845
85.6627137286 16.0837437792
85.6095784645 16.1010817441
85.5559203911 16.1182454655
85.5015116714 16.1349956378
85.4588569798 16.1008158573
85.4161749828 16.0664905790
85.3610613313 16.0828496091
85.3193870565 16.0472509880
85.2643679766 16.0625399136
85.2091080394 16.0771062925
85.1538696590 16.0903539662
85.0983990858 16.1013240939
85.0603657256 16.0605791560
85.0042175260 16.0691376070
84.9471727150 16.0763570082
84.9100724418 16.0363744049
84.8726163010 15.9966894509
84.8148423424 16.0043731720
84.7764020806 15.9658407644
84.7371054917 15.9279655359
84.6780149216 15.9371236364
84.6185751190 15.9465230722
84.5590078982 15.9564020639
84.4999277504 15.9672772927
84.4423181313 15.9798912184
84.3870250847 15.9947931627
84.3342322444 16.0120014827
84.2914045838 15.9809350386
84.2404407410 16.0006075751
84.1907395540 16.0213250279
84.1468958544 15.9924794734
84.1024802101 15.9641935468
84.0533915508 15.9869764686
84.0047682340 16.0100843941
83.9599052872 15.9833828598
83.9144783052 15.9560211360
83.8663456841 15.9277911677
83.8082185718 15.9236813906
83.7568079947 15.9221884228
83.7050883843 15.9155719819
83.6539546219 15.9083489816
83.6022577346 15.8988230199
83.5500604076 15.8878563033
83.5282305076 15.8392909253
83.4769917260 15.8307025551
83.4515299281 15.7846953257
83.3993897832 15.7849018674
83.3487766564 15.7863340615
83.3205814070 15.7442980899
83.2910696284 15.7030715332
83.2603190751 15.6627275048
83.2089673590 15.6681451758
83.1763415800 15.6299800273
83.1423622359 15.5928183825
83.1070295267 15.5567068839
83.0704179760 15.5216524781
83.0326291830 15.4876487421
82.9937336780 15.4546659370
82.9537663435 15.4226021392
82.9127980662 15.3912519184
82.8709894400 15.3604730978
82.8281589158 15.3312555500
82.7842391632 15.3037627970
82.7413160112 15.2770091312
82.7087163579 15.2489693237
82.6662947800 15.2363063988
82.6215332716 15.2152841039
82.5768903794 15.1927090608
82.5313136800 15.1710416691
82.4847346869 15.1518088034
82.4379470593 15.1342164848
82.3907849880 15.1165795952
82.3432505077 15.0998262377
82.2952778991 15.0848583793
82.2466068217 15.0713186122
82.1972639159 15.0580332857
82.1471999333 15.0419561793
82.0960722907 15.0205952000
82.0563062482 14.9811642961
82.0193987223 14.9437919759
81.9720901700 14.9565359249
81.9373123143 14.9202069959
81.9027539944 14.8845480391
81.8683732054 14.8495326372
81.8323541341 14.8159021924
81.7942937871 14.7848195927
81.7497726015 14.8047061010
81.7115272205 14.7763559148
81.6732220500 14.7480017331
81.6335976104 14.7214650122
81.5927268332 14.6980178918
81.5523136959 14.6751124044
81.5188140265 14.6315205462
81.4878848411 14.5967535561
81.4481785571 14.5685250435
81.4078914862 14.5414125004
81.3679935982 14.5121408495
81.3279974139 14.4808923455
81.2876800503 14.4485148405
81.2470276657 14.4160579474
81.2061245971 14.3845473169
81.1651011940 14.3544912910
81.1240904350 14.3258059341
81.0831886438 14.2982420455
81.0423993400 14.2717494088
81.0016013412 14.2463158047
80.9606668505 14.2214432188
80.9199735834 14.1956227523
80.8834121642 14.1642196067
80.8476611516 14.1253182965
80.8058255929 14.1101686929
80.7797707821 14.0779196548
80.7513570752 14.0448681780
80.7215750972 14.0123967881
80.6909307659 13.9804395646
80.6600130921 13.9487691192
80.6290243069 13.9174546083
80.6381000496 13.8750146751
80.6062810612 13.8446581745
80.5743670104 13.8153355922
80.5423855514 13.7871012674
80.5104488266 13.7597484999
80.4786720860 13.7330420799
80.4466693566 13.7076904886
80.4142297440 13.6817228009
80.3828614862 13.6537031910
80.3562376566 13.6237297219
80.3299250331 13.5937815221
80.3016338397 13.5691230478
80.2727490651 13.5469065696
98.6414093881 12.0104578942
98.6443563724 11.9920314475
98.6479835928 12.0325736465
98.6615259403 12.0537133461
98.5466204423 12.2851015486
98.5390058631 12.3008248906
98.5324009695 12.3161732408
98.5187420467 12.3240255265
98.5157157150 12.3446848940
98.5069255764 12.3656907300
98.4868005808 12.3803213357
98.4667072274 12.3926567223
98.4494469031 12.4074537879
98.4225883515 12.4144493605
98.2786634357 12.5191895424
98.3030535314 12.5342317623
98.2518436759 12.5330601234
98.2296852698 12.5157109060
98.2087994689 12.4969123413
98.1871331173 12.5054219056
98.1811863464 12.5273129509
98.1772256557 12.5499196655
98.1740497685 12.5703297733
98.1559579353 12.5829950897
98.1602033765 12.6069183647
98.1608425046 12.6293149349
98.1718341818 12.6499855619
98.1826192591 12.6779021415
98.1608564300 12.6913675733
98.1501016507 12.7124800144
98.1382706688 12.7345580432
98.1241662070 12.7559175088
98.0967900824 12.7565947623
98.0844576616 12.7817752998
98.0704614739 12.8035368930
98.0562361798 12.8267450353
98.0460891974 12.8515290566
98.0359797304 12.8771691567
98.0253445754 12.9034589169
98.0136306969 12.9299428266
98.0002432395 12.9568109654
97.9856202750 12.9862283393
97.9609178330 13.0076050769
97.9382842824 13.0301342632
97.9216380209 13.0554818503
97.9058892646 13.0819310304
97.8764773764 13.0784756264
97.8568824619 13.1012707206
97.8323969405 13.1187311978
97.8378128277 13.1484445506
97.8106010566 13.1664437737
97.7838663295 13.1849616099
97.7577232824 13.2042761698
97.7323774636 13.2247870782
97.7081670657 13.2466206445
97.6851310730 13.2691304106
97.6625706693 13.2909340588
97.6419035552 13.3156442472
97.6107531595 13.3109615270
97.5912863841 13.3383524805
97.5727353977 13.3668917291
97.5549284794 13.3965442587
97.5376901165 13.4266936601
97.5210340090 13.4574472560
97.5046752851 13.4889751283
97.4713245704 13.4893438918
97.4517690570 13.5235856619
97.4219026950 13.5091371689
97.3916177392 13.5136099899
97.3798437129 13.5467599095
97.3664579043 13.5812957374
97.3278865494 13.5913318115
97.2949821126 13.5859411652
97.2722678149 13.5679097381
97.2388484562 13.5789026639
97.2049641378 13.5889552078
97.1958048180 13.6234963699
97.1870867105 13.6583480331
97.1521044232 13.6693947395
97.1438209085 13.7050481865
97.1087421988 13.7168221469
97.0732276662 13.7296985791
97.0371423988 13.7440313038
97.0005049905 13.7596644521
96.9919274946 13.7966736301
96.9545707792 13.8129675901
96.9165457340 13.8280062851
96.8774248638 13.8419321746
96.8378844725 13.8554000244
96.7982664963 13.8683145358
96.7587286751 13.8804655456
96.7456121128 13.9163190314
96.7323925789 13.9521762581
96.6929661058 13.9637239906
96.6538427499 13.9745710764
96.6150510343 13.9846486459
96.5766806546 13.9936702823
96.5388052640 14.0013392417
96.5014239996 14.0075589239
96.4644701592 14.0124512305
96.4278397516 14.0162778069
96.4159109477 14.0533784572
96.3795680306 14.0566278551
96.3432494331 14.0596390245
96.3067621782 14.0629526113
96.2699230099 14.0670382560
96.2326475476 14.0720325449
96.1950422024 14.0776247027
96.1574894234 14.0832438280
96.1445050063 14.1228004454
96.1070642814 14.1253810046
96.0895976009 14.1603646914
96.0490131472 14.1506277862
96.0276292534 14.1804167203
95.9895352994 14.1690710818
95.9677829973 14.1976206756
95.9299837610 14.1856554457
95.8921466238 14.1743496040
95.8541465192 14.1639054447
95.8158837094 14.1543933942
95.7924757526 14.1837757583
95.7539518230 14.1755865579
95.7151856202 14.1683555426
95.6762230067 14.1620830858
95.6371170486 14.1567644943
95.5979497656 14.1523637452
95.5587726964 14.1487978787
95.5341727632 14.1808726799
95.4957774318 14.1778503753
95.4569173590 14.1762928974
95.4178379790 14.1771172475
95.3790197018 14.1795300399
95.3399719722 14.1823348261
95.3006988793 14.1858341954
95.2611901712 14.1902116151
95.2212377431 14.1953882323
95.1802182248 14.2008410812
95.1363931527 14.2044434898
95.0939138232 14.2161013402
95.0580977157 14.2186713526
95.0276165260 14.2337603770
94.9900706962 14.2460591285
94.9518209968 14.2593607269
94.9190081960 14.2788713063
94.8813089235 14.2763363907
94.8642622610 14.2443001248
94.8224254378 14.2511802317
94.7824771324 14.2586541536
94.7434681766 14.2663170901
94.7050413851 14.2743555003
94.6669972666 14.2830407459
94.6287542666 14.2909722175
94.6099332404 14.2588675418
94.5817249715 14.2419523162
94.5489723598 14.2472573364
94.5123629710 14.2548695270
94.4736708433 14.2641028412
94.4481381262 14.2397128114
94.4072912091 14.2473036548
94.3646942014 14.2512672094
94.3214780243 14.2561190980
94.2964781519 14.2297645423
94.2759885902 14.1966770024
94.2368764717 14.1964357478
94.1984211407 14.1937489056
94.1596702904 14.1910799430
94.1413138937 14.1562975719
94.1218445406 14.1232674502
94.1001666709 14.0913085955
94.0598263975 14.0940573023
94.0374443161 14.0634367258
93.9994250127 14.0633086292
93.9616428909 14.0581679287
93.9241643057 14.0522879367
93.9082510022 14.0134922803
93.8718681698 14.0068320553
93.8365566860 13.9991055781
93.8018637983 13.9910692389
93.7668398464 13.9836017342
93.7307524432 13.9775206436
93.6927878816 13.9740067600
93.6753566028 13.9414717585
93.6580571519 13.9094373994
93.6407852151 13.8782264433
93.6028685224 13.8765282011
93.5885554803 13.8422189112
93.5561079858 13.8331961240
93.5230813437 13.8265578892
93.4914453008 13.8193047038
93.4601287240 13.8074619252
93.4291959826 13.7974528770
93.4160797010 13.7660459653
93.3985799712 13.7382731263
93.3819391753 13.7096643558
93.3480395868 13.7069705507
93.3339763365 13.6778838631
93.3171347945 13.6504646271
93.3005662601 13.6238297155
93.2839997953 13.5984345291
93.2631712480 13.5767863532
93.2427833900 13.5587393925
93.2243605758 13.5387354981
93.2025338538 13.5217611851
93.1818704830 13.5051268708
93.1556081900 13.5096132841
93.1382394733 13.4861550247
93.1108038893 13.4893281755
93.0922408475 13.4660244871
93.0666021313 13.4645192408
93.0485009904 13.4379741360
92.8069296784 13.1224206951
92.7877132835 13.1424107829
92.7695646132 13.1613718517
92.7678192791 13.1861459809
92.7442599025 13.2004213901
92.7439161960 13.2299339615
92.7184472167 13.2440149599
92.7192500874 13.2744470623
92.7178757076 13.3060690393
92.7261542133 13.3361487122
92.7084208912 13.3596507899
92.6895379367 13.3804952664
92.6702091362 13.3995792794
92.6507148389 13.4182600493
92.6315349532 13.4381723853
92.6133020135 13.4607779242
92.5965240161 13.4868312836
92.5812055454 13.5161080699
92.5667358706 13.5474345971
92.5520502658 13.5789759236
92.5360870720 13.6088543331
92.5182534307 13.6360128198
92.4985941437 13.6606464337
92.4776751784 13.6839723331
92.4561724376 13.7074164693
92.4349006531 13.7325441155
92.4147242701 13.7602971061
92.3959832572 13.7903303151
92.3780776620 13.8215831567
92.3600185330 13.8533337055
92.3415887737 13.8854987682
92.3234601968 13.9185363970
92.3094153428 13.9536496739
92.2728378098 13.9627377550
92.2602487413 14.0017176313
92.2482537113 14.0415960432
92.2376757744 14.0829626447
92.2013802145 14.0942786590
