Chennai,2013-09-27 04:02:00,557.700,92.000,9999.990
Chennai,2013-09-27 04:03:00,557.200,92.000,9999.990
Chennai,2013-09-27 04:04:00,557.600,92.000,9999.990
Chennai,2013-09-27 04:05:00,558.400,92.000,9999.990
Chennai,2013-09-27 04:06:00,558.500,92.000,9999.990
Chennai,2013-09-27 04:07:00,558.800,92.000,9999.990
Chennai,2013-09-27 04:08:00,559.000,92.000,9999.990
Chennai,2013-09-27 04:09:00,558.800,92.000,9999.990
Chennai,2013-09-27 04:10:00,559.300,92.000,9999.990
Chennai,2013-09-27 04:11:00,559.600,92.000,9999.990
Chennai,2013-09-27 04:12:00,560.000,92.000,9999.990
Chennai,2013-09-27 04:13:00,559.300,92.000,9999.990
Chennai,2013-09-27 04:14:00,558.700,92.000,9999.990
Chennai,2013-09-27 04:15:00,559.100,92.000,9999.990
Chennai,2013-09-27 04:16:00,558.700,92.000,9999.990
Chennai,2013-09-27 04:17:00,557.600,92.000,9999.990
Chennai,2013-09-27 04:18:00,557.700,92.000,9999.990
Chennai,2013-09-27 04:19:00,557.300,92.000,9999.990
Chennai,2013-09-27 04:20:00,556.800,92.000,9999.990
Chennai,2013-09-27 04:21:00,556.700,92.000,9999.990
Chennai,2013-09-27 04:22:00,557.100,92.000,9999.990
Chennai,2013-09-27 04:23:00,557.500,92.000,9999.990
Chennai,2013-09-27 04:24:00,557.100,92.000,9999.990
Chennai,2013-09-27 04:25:00,558.000,92.000,9999.990
Chennai,2013-09-27 04:26:00,559.500,92.000,9999.990
Chennai,2013-09-27 04:27:00,558.900,92.000,9999.990
Chennai,2013-09-27 04:28:00,559.700,92.000,9999.990
Chennai,2013-09-27 04:29:00,560.900,92.000,9999.990
Chennai,2013-09-27 04:30:00,561.000,92.000,9999.990
Chennai,2013-09-27 04:31:00,561.300,92.000,9999.990
Chennai,2013-09-27 04:32:00,562.000,92.000,9999.990
Chennai,2013-09-27 04:33:00,561.900,92.000,9999.990
Chennai,2013-09-27 04:34:00,562.100,92.000,9999.990
Chennai,2013-09-27 04:35:00,561.600,92.000,9999.990
Chennai,2013-09-27 04:36:00,562.300,92.000,9999.990
Chennai,2013-09-27 04:37:00,561.400,92.000,9999.990
Chennai,2013-09-27 04:38:00,560.800,92.000,9999.990
Chennai,2013-09-27 04:39:00,561.000,92.000,9999.990
Chennai,2013-09-27 04:40:00,561.000,92.000,9999.990
Chennai,2013-09-27 04:41:00,559.900,92.000,9999.990
Chennai,2013-09-27 04:42:00,560.400,92.000,9999.990
Chennai,2013-09-27 04:43:00,560.000,92.000,9999.990
Chennai,2013-09-27 04:44:00,561.100,92.000,9999.990
Chennai,2013-09-27 04:45:00,560.800,92.000,9999.990
Chennai,2013-09-27 04:46:00,561.300,92.000,9999.990
Chennai,2013-09-27 04:47:00,561.800,92.000,9999.990
Chennai,2013-09-27 04:48:00,561.400,92.000,9999.990
Chennai,2013-09-27 04:49:00,561.700,92.000,9999.990
Chennai,2013-09-27 04:50:00,562.400,92.000,9999.990
Chennai,2013-09-27 04:51:00,562.100,92.000,9999.990
Chennai,2013-09-27 04:52:00,562.600,92.000,9999.990
Chennai,2013-09-27 04:53:00,562.700,92.000,9999.990
Chennai,2013-09-27 04:54:00,562.700,92.000,9999.990
Chennai,2013-09-27 04:55:00,562.300,92.000,9999.990
Chennai,2013-09-27 04:56:00,563.200,92.000,9999.990
Chennai,2013-09-27 04:57:00,562.700,92.000,9999.990
Chennai,2013-09-27 04:58:00,563.200,92.000,9999.990
Chennai,2013-09-27 04:59:00,563.400,92.000,9999.990
Chennai,2013-09-27 05:00:00,563.000,92.000,9999.990
Chennai,2013-09-27 05:01:00,563.400,92.000,9999.990
Chennai,2013-09-27 05:02:00,563.800,92.000,9999.990
Chennai,2013-09-27 05:03:00,562.800,92.000,9999.990
Chennai,2013-09-27 05:04:00,563.500,92.000,9999.990
Chennai,2013-09-27 05:05:00,563.500,92.000,9999.990
Chennai,2013-09-27 05:06:00,564.200,92.000,9999.990
Chennai,2013-09-27 05:07:00,563.700,92.000,9999.990
Chennai,2013-09-27 05:08:00,563.900,92.000,9999.990
Chennai,2013-09-27 05:09:00,564.200,92.000,9999.990
Chennai,2013-09-27 05:10:00,565.100,92.000,9999.990
Chennai,2013-09-27 05:11:00,565.300,92.000,9999.990
Chennai,2013-09-27 05:12:00,565.200,92.000,9999.990
Chennai,2013-09-27 05:13:00,565.800,92.000,9999.990
Chennai,2013-09-27 05:14:00,566.100,92.000,9999.990
Chennai,2013-09-27 05:15:00,566.000,92.000,9999.990
Chennai,2013-09-27 05:16:00,567.500,92.000,9999.990
Chennai,2013-09-27 05:17:00,567.300,92.000,9999.990
Chennai,2013-09-27 05:18:00,567.200,92.000,9999.990
Chennai,2013-09-27 05:19:00,567.500,92.000,9999.990
Chennai,2013-09-27 05:20:00,567.900,92.000,9999.990
Chennai,2013-09-27 05:21:00,568.500,92.000,9999.990
Chennai,2013-09-27 05:22:00,567.900,92.000,9999.990
Chennai,2013-09-27 05:23:00,567.000,92.000,9999.990
Chennai,2013-09-27 05:24:00,568.000,92.000,9999.990
Chennai,2013-09-27 05:25:00,567.500,92.000,9999.990
Chennai,2013-09-27 05:26:00,567.800,92.000,9999.990
Chennai,2013-09-27 05:27:00,567.500,92.000,9999.990
Chennai,2013-09-27 05:28:00,567.200,92.000,9999.990
Chennai,2013-09-27 05:29:00,567.900,92.000,9999.990
Chennai,2013-09-27 05:30:00,568.200,92.000,9999.990
Chennai,2013-09-27 05:31:00,568.700,92.000,9999.990
Chennai,2013-09-27 05:32:00,569.400,92.000,9999.990
Chennai,2013-09-27 05:33:00,569.000,92.000,9999.990
Chennai,2013-09-27 05:34:00,569.500,92.000,9999.990
Chennai,2013-09-27 05:35:00,569.400,92.000,9999.990
Chennai,2013-09-27 05:36:00,569.900,92.000,9999.990
Chennai,2013-09-27 05:37:00,569.500,92.000,9999.990
Chennai,2013-09-27 05:38:00,570.200,92.000,9999.990
Chennai,2013-09-27 05:39:00,569.800,92.000,9999.990
Chennai,2013-09-27 05:40:00,569.900,92.000,9999.990
Chennai,2013-09-27 05:41:00,570.300,92.000,9999.990
Chennai,2013-09-27 05:42:00,569.800,92.000,9999.990
Chennai,2013-09-27 05:43:00,570.100,92.000,9999.990
Chennai,2013-09-27 05:44:00,570.800,92.000,9999.990
Chennai,2013-09-27 05:45:00,570.800,92.000,9999.990
Chennai,2013-09-27 05:46:00,571.500,92.000,9999.990
Chennai,2013-09-27 05:47:00,570.900,92.000,9999.990
Chennai,2013-09-27 05:48:00,571.000,92.000,9999.990
Chennai,2013-09-27 05:49:00,571.300,92.000,9999.990
Chennai,2013-09-27 05:50:00,571.800,92.000,9999.990
Chennai,2013-09-27 05:51:00,571.800,92.000,9999.990
Chennai,2013-09-27 05:52:00,571.800,92.000,9999.990
Chennai,2013-09-27 05:53:00,571.400,92.000,9999.990
Chennai,2013-09-27 05:54:00,571.700,92.000,9999.990
Chennai,2013-09-27 05:55:00,571.000,92.000,9999.990
Chennai,2013-09-27 05:56:00,571.700,92.000,9999.990
Chennai,2013-09-27 05:57:00,571.100,92.000,9999.990
Chennai,2013-09-27 05:58:00,570.500,92.000,9999.990
Chennai,2013-09-27 05:59:00,570.300,92.000,9999.990
Chennai,2013-09-27 06:00:00,570.700,92.000,9999.990
Chennai,2013-09-27 06:01:00,570.500,92.000,9999.990
Chennai,2013-09-27 06:02:00,569.300,92.000,9999.990
Chennai,2013-09-27 06:03:00,569.100,92.000,9999.990
Chennai,2013-09-27 06:04:00,569.300,92.000,9999.990
Chennai,2013-09-27 06:05:00,569.100,92.000,9999.990
Chennai,2013-09-27 06:06:00,568.700,92.000,9999.990
Chennai,2013-09-27 06:07:00,569.100,92.000,9999.990
Chennai,2013-09-27 06:08:00,570.700,92.000,9999.990
Chennai,2013-09-27 06:09:00,570.000,92.000,9999.990
Chennai,2013-09-27 06:10:00,571.000,92.000,9999.990
Chennai,2013-09-27 06:11:00,572.000,92.000,9999.990
Chennai,2013-09-27 06:12:00,571.200,92.000,9999.990
Chennai,2013-09-27 06:13:00,572.200,92.000,9999.990
Chennai,2013-09-27 06:14:00,572.600,92.000,9999.990
Chennai,2013-09-27 06:15:00,572.900,92.000,9999.990
Chennai,2013-09-27 06:16:00,573.000,92.000,9999.990
Chennai,2013-09-27 06:17:00,572.400,92.000,9999.990
Chennai,2013-09-27 06:18:00,572.100,92.000,9999.990
Chennai,2013-09-27 06:19:00,571.900,92.000,9999.990
Chennai,2013-09-27 06:20:00,571.700,92.000,9999.990
Chennai,2013-09-27 06:21:00,572.000,92.000,9999.990
Chennai,2013-09-27 06:22:00,571.100,92.000,9999.990
Chennai,2013-09-27 06:23:00,571.000,92.000,9999.990
Chennai,2013-09-27 06:24:00,571.900,92.000,9999.990
Chennai,2013-09-27 06:25:00,572.000,92.000,9999.990
Chennai,2013-09-27 06:26:00,572.000,92.000,9999.990
Chennai,2013-09-27 06:27:00,572.000,92.000,9999.990
Chennai,2013-09-27 06:28:00,572.300,92.000,9999.990
Chennai,2013-09-27 06:29:00,572.300,92.000,9999.990
Chennai,2013-09-27 06:30:00,571.700,92.000,9999.990
Chennai,2013-09-27 06:31:00,572.500,92.000,9999.990
Chennai,2013-09-27 06:32:00,572.900,92.000,9999.990
Chennai,2013-09-27 06:33:00,572.600,92.000,9999.990
Chennai,2013-09-27 06:34:00,572.700,92.000,9999.990
Chennai,2013-09-27 06:35:00,573.100,92.000,9999.990
Chennai,2013-09-27 06:36:00,573.200,92.000,9999.990
Chennai,2013-09-27 06:37:00,573.200,92.000,9999.990
Chennai,2013-09-27 06:38:00,573.900,92.000,9999.990
Chennai,2013-09-27 06:39:00,573.600,92.000,9999.990
Chennai,2013-09-27 06:40:00,573.900,92.000,9999.990
Chennai,2013-09-27 06:41:00,574.200,92.000,9999.990
Chennai,2013-09-27 06:42:00,574.200,92.000,9999.990
Chennai,2013-09-27 06:43:00,574.200,92.000,9999.990
Chennai,2013-09-27 06:44:00,573.800,92.000,9999.990
Chennai,2013-09-27 06:45:00,574.400,92.000,9999.990
Chennai,2013-09-27 06:46:00,574.300,92.000,9999.990
Chennai,2013-09-27 06:47:00,573.300,92.000,9999.990
Chennai,2013-09-27 06:48:00,573.500,92.000,9999.990
Chennai,2013-09-27 06:49:00,572.900,92.000,9999.990
Chennai,2013-09-27 06:50:00,573.400,92.000,9999.990
Chennai,2013-09-27 06:51:00,573.000,92.000,9999.990
Chennai,2013-09-27 06:52:00,573.500,92.000,9999.990
Chennai,2013-09-27 06:53:00,574.900,92.000,9999.990
Chennai,2013-09-27 06:54:00,573.700,92.000,9999.990
Chennai,2013-09-27 06:55:00,575.000,92.000,9999.990
Chennai,2013-09-27 06:56:00,575.700,92.000,9999.990
Chennai,2013-09-27 06:57:00,574.900,92.000,9999.990
Chennai,2013-09-27 06:58:00,575.600,92.000,9999.990
Chennai,2013-09-27 06:59:00,575.600,92.000,9999.990
Chennai,2013-09-27 07:00:00,575.700,92.000,9999.990
Chennai,2013-09-27 07:01:00,576.400,92.000,9999.990
Chennai,2013-09-27 07:02:00,575.700,92.000,9999.990
Chennai,2013-09-27 07:03:00,575.500,92.000,9999.990
Chennai,2013-09-27 07:04:00,575.200,92.000,9999.990
Chennai,2013-09-27 07:05:00,575.600,92.000,9999.990
Chennai,2013-09-27 07:06:00,575.800,92.000,9999.990
Chennai,2013-09-27 07:07:00,575.800,92.000,9999.990
Chennai,2013-09-27 07:08:00,575.800,92.000,9999.990
Chennai,2013-09-27 07:09:00,575.500,92.000,9999.990
Chennai,2013-09-27 07:10:00,576.800,92.000,9999.990
Chennai,2013-09-27 07:11:00,577.100,92.000,9999.990
Chennai,2013-09-27 07:12:00,576.300,92.000,9999.990
Chennai,2013-09-27 07:13:00,577.300,92.000,9999.990
Chennai,2013-09-27 07:14:00,578.100,92.000,9999.990
Chennai,2013-09-27 07:15:00,578.000,92.000,9999.990
Chennai,2013-09-27 07:16:00,579.200,92.000,9999.990
Chennai,2013-09-27 07:17:00,579.200,92.000,9999.990
Chennai,2013-09-27 07:18:00,579.200,92.000,9999.990
Chennai,2013-09-27 07:19:00,579.400,92.000,9999.990
Chennai,2013-09-27 07:20:00,578.400,92.000,9999.990
Chennai,2013-09-27 07:21:00,578.700,92.000,9999.990
Chennai,2013-09-27 07:22:00,578.400,92.000,9999.990
Chennai,2013-09-27 07:23:00,576.500,92.000,9999.990
Chennai,2013-09-27 07:24:00,577.300,92.000,9999.990
Chennai,2013-09-27 07:25:00,575.700,92.000,9999.990
Chennai,2013-09-27 07:26:00,573.400,92.000,9999.990
Chennai,2013-09-27 07:27:00,574.100,92.000,9999.990
Chennai,2013-09-27 07:28:00,573.400,92.000,9999.990
Chennai,2013-09-27 07:29:00,572.800,92.000,9999.990
Chennai,2013-09-27 07:30:00,573.200,92.000,9999.990
Chennai,2013-09-27 07:31:00,573.000,92.000,9999.990
Chennai,2013-09-27 07:32:00,573.400,92.000,9999.990
Chennai,2013-09-27 07:33:00,573.300,92.000,9999.990
Chennai,2013-09-27 07:34:00,574.300,92.000,9999.990
Chennai,2013-09-27 07:35:00,574.300,92.000,9999.990
Chennai,2013-09-27 07:36:00,574.800,92.000,9999.990
Chennai,2013-09-27 07:37:00,575.300,92.000,9999.990
Chennai,2013-09-27 07:38:00,575.700,92.000,9999.990
Chennai,2013-09-27 07:39:00,575.600,92.000,9999.990
Chennai,2013-09-27 07:40:00,576.200,92.000,9999.990
Chennai,2013-09-27 07:41:00,576.700,92.000,9999.990
Chennai,2013-09-27 07:42:00,576.700,92.000,9999.990
Chennai,2013-09-27 07:43:00,576.400,92.000,9999.990
Chennai,2013-09-27 07:44:00,576.500,92.000,9999.990
Chennai,2013-09-27 07:45:00,576.800,92.000,9999.990
Chennai,2013-09-27 07:46:00,576.600,92.000,9999.990
Chennai,2013-09-27 07:50:00,574.500,92.000,9999.990
Chennai,2013-09-27 07:51:00,575.400,92.000,9999.990
Chennai,2013-09-27 07:52:00,574.500,92.000,9999.990
Chennai,2013-09-27 07:53:00,574.200,92.000,9999.990
Chennai,2013-09-27 07:54:00,574.100,92.000,9999.990
Chennai,2013-09-27 07:55:00,573.600,92.000,9999.990
Chennai,2013-09-27 07:56:00,574.100,92.000,9999.990
Chennai,2013-09-27 07:57:00,573.300,92.000,9999.990
Chennai,2013-09-27 07:58:00,573.300,92.000,9999.990
Chennai,2013-09-27 07:59:00,574.200,92.000,9999.990
Chennai,2013-09-27 08:00:00,573.800,92.000,9999.990
Chennai,2013-09-27 08:01:00,574.000,92.000,9999.990
Chennai,2013-09-27 08:02:00,574.600,92.000,9999.990
Chennai,2013-09-27 08:03:00,574.700,92.000,9999.990
Chennai,2013-09-27 08:04:00,575.200,92.000,9999.990
Chennai,2013-09-27 08:05:00,575.200,92.000,9999.990
Chennai,2013-09-27 08:06:00,575.600,92.000,9999.990
Chennai,2013-09-27 08:07:00,576.200,92.000,9999.990
Chennai,2013-09-27 08:08:00,576.700,92.000,9999.990
Chennai,2013-09-27 08:09:00,576.300,92.000,9999.990
Chennai,2013-09-27 08:10:00,576.500,92.000,9999.990
Chennai,2013-09-27 08:11:00,576.700,92.000,9999.990
Chennai,2013-09-27 08:12:00,576.000,92.000,9999.990
Chennai,2013-09-27 08:13:00,576.900,92.000,9999.990
Chennai,2013-09-27 08:14:00,575.200,92.000,9999.990
Chennai,2013-09-27 08:15:00,575.300,92.000,9999.990
Chennai,2013-09-27 08:16:00,575.100,92.000,9999.990
Chennai,2013-09-27 08:17:00,573.800,92.000,9999.990
Chennai,2013-09-27 08:18:00,573.900,92.000,9999.990
Chennai,2013-09-27 08:19:00,573.800,92.000,9999.990
Chennai,2013-09-27 08:20:00,573.600,92.000,9999.990
Chennai,2013-09-27 08:21:00,573.200,92.000,9999.990
Chennai,2013-09-27 08:22:00,573.400,92.000,9999.990
Chennai,2013-09-27 08:26:00,575.800,92.000,9999.990
Chennai,2013-09-27 08:27:00,571.900,92.000,9999.990
Chennai,2013-09-27 08:28:00,574.300,92.000,9999.990
Chennai,2013-09-27 08:29:00,575.800,92.000,9999.990
Chennai,2013-09-27 08:30:00,574.600,92.000,9999.990
Chennai,2013-09-27 08:31:00,575.600,92.000,9999.990
Chennai,2013-09-27 08:32:00,574.100,92.000,9999.990
Chennai,2013-09-27 08:33:00,575.600,92.000,9999.990
Chennai,2013-09-27 08:34:00,574.800,92.000,9999.990
Chennai,2013-09-27 08:35:00,575.800,92.000,9999.990
Chennai,2013-09-27 08:36:00,574.900,92.000,9999.990
Chennai,2013-09-27 08:37:00,575.900,92.000,9999.990
Chennai,2013-09-27 08:38:00,573.300,92.000,9999.990
Chennai,2013-09-27 08:39:00,575.200,92.000,9999.990
Chennai,2013-09-27 08:40:00,573.800,92.000,9999.990
Chennai,2013-09-27 08:41:00,573.200,92.000,9999.990
Chennai,2013-09-27 08:42:00,573.100,92.000,9999.990
Chennai,2013-09-27 08:43:00,572.900,92.000,9999.990
Chennai,2013-09-27 08:47:00,572.000,92.000,9999.990
